url,experience,work_format,salary,employment_type,skills
https://hh.ru/vacancy/120014246?query=ML&hhtmFrom=vacancy_search_list,1–3 года,Формат работы: на месте работодателя,Уровень дохода не указан,Полная занятость,"Linux, С++, ML, Нейросети, Python, OpenCV, ROS2, Robot Operating System"
https://hh.ru/vacancy/118955593?query=ML&hhtmFrom=vacancy_search_list,1–3 года,Формат работы: на месте работодателя или гибрид,Уровень дохода не указан,Полная занятость,
https://hh.ru/vacancy/120106013?query=ML&hhtmFrom=vacancy_search_list,3–6 лет,,Уровень дохода не указан,Полная занятость,
https://hh.ru/vacancy/120084396?query=ML&hhtmFrom=vacancy_search_list,1–3 года,Формат работы: удалённо,Уровень дохода не указан,Полная занятость,"Golang, Redis, PostgreSQL, RabbitMQ, SQL, Git"
https://hh.ru/vacancy/119037676?query=ML&hhtmFrom=vacancy_search_list,3–6 лет,Формат работы: гибрид,Уровень дохода не указан,Полная занятость,"Python, SQL, Аналитический склад ума, Работа с большим объемом информации, Power BI"
https://hh.ru/vacancy/119037676?query=ML&hhtmFrom=vacancy_search_list,3–6 лет,Формат работы: гибрид,Уровень дохода не указан,Полная занятость,"Python, SQL, Аналитический склад ума, Работа с большим объемом информации, Power BI"
https://hh.ru/vacancy/118760209?query=ML&hhtmFrom=vacancy_search_list,3–6 лет,,Уровень дохода не указан,Полная занятость,"Python, SQL, Аналитический склад ума, Работа с большим объемом информации, Power BI"
https://hh.ru/vacancy/119282168?query=ML&hhtmFrom=vacancy_search_list,3–6 лет,,Уровень дохода не указан,Полная занятость,"Python, SQL, Аналитический склад ума, Работа с большим объемом информации, Power BI"
https://hh.ru/vacancy/119282169?query=ML&hhtmFrom=vacancy_search_list,3–6 лет,,Уровень дохода не указан,Полная занятость,"Python, SQL, Аналитический склад ума, Работа с большим объемом информации, Power BI"
https://hh.ru/vacancy/120099779?query=ML&hhtmFrom=vacancy_search_list,более 6 лет,,Уровень дохода не указан,Полная занятость,
https://hh.ru/vacancy/119696589?query=ML&hhtmFrom=vacancy_search_list,3–6 лет,Формат работы: удалённо,до 320 000 ₽ за месяц на руки,Полная занятость,"Python, SQL, ML, Big Data"
https://hh.ru/vacancy/119170877?query=ML&hhtmFrom=vacancy_search_list,3–6 лет,"Формат работы: на месте работодателя, удалённо или гибрид",Уровень дохода не указан,Полная занятость,"PySpark, Apache Airflow, Hadoop, Apache Kafka"
https://hh.ru/vacancy/119512664?query=ML&hhtmFrom=vacancy_search_list,3–6 лет,Формат работы: гибрид,Уровень дохода не указан,Полная занятость,
https://hh.ru/vacancy/119512594?query=ML&hhtmFrom=vacancy_search_list,3–6 лет,Формат работы: гибрид,Уровень дохода не указан,Полная занятость,
https://hh.ru/vacancy/119272067?query=ML&hhtmFrom=vacancy_search_list,3–6 лет,Формат работы: удалённо,Уровень дохода не указан,Полная занятость,
https://hh.ru/vacancy/119272068?query=ML&hhtmFrom=vacancy_search_list,1–3 года,Формат работы: удалённо,Уровень дохода не указан,Полная занятость,
https://hh.ru/vacancy/119272069?query=ML&hhtmFrom=vacancy_search_list,3–6 лет,Формат работы: гибрид,Уровень дохода не указан,Полная занятость,
https://hh.ru/vacancy/120028054?query=ML&hhtmFrom=vacancy_search_list,более 6 лет,"Формат работы: на месте работодателя, удалённо или гибрид",от 250 000 до 350 000 ₽ за месяц на руки,Полная занятость,"Python, Node.js, Big Data, JavaScript"
https://hh.ru/vacancy/119646690?query=ML&hhtmFrom=vacancy_search_list,1–3 года,"Формат работы: на месте работодателя, удалённо или гибрид",Уровень дохода не указан,Полная занятость,"SQL, Аналитическое мышление, Python"
https://hh.ru/vacancy/120033800?query=ML&hhtmFrom=vacancy_search_list,3–6 лет,"Формат работы: на месте работодателя, удалённо или гибрид",до 390 000 ₽ за месяц до вычета налогов,Полная занятость,"SQL, Python, Power BI"
https://hh.ru/vacancy/119010102?query=ML&hhtmFrom=vacancy_search_list,более 6 лет,Формат работы: на месте работодателя,Уровень дохода не указан,Полная занятость,"Управление командой, Управление процессами, Информационные технологии, Бюджетирование, Управление разработкой, Оперативное планирование, Системный анализ, Мотивация персонала, Бизнес-планирование, Стратегическое планирование, Стратегическое мышление, Деловая коммуникация"
